3.9675,-0.8897
3.2089,7.0932
2.2062,5.5985
3.971,-7.9421
-3.8342,5.9895
4.4993,-7.9117
5.0902,5.5853
2.3983,4.9411
-6.139,7.121
-4.2065,7.2479
-5.3307,7.8971
3.4026,-10.6389
2.7102,-2.1503
4.1146,-0.4345
6.2087,-8.2529
-4.7077,7.6029
-6.0159,7.5415
-3.5575,8.1414
-4.6906,8.9584
4.9159,-8.8828
4.4449,-7.6038
3.6647,-7.5124
2.3857,7.8989
-5.8171,6.3938
5.8178,-8.4085
3.0779,-1.1207
2.3634,5.5156
4.1488,-9.7973
3.8775,-2.1884
3.6099,5.0204
5.484,-8.6566
3.7239,6.5599
-5.4969,8.6291
4.2933,-0.8593
3.0047,4.9862
4.7443,-1.8805
3.2863,4.9885
-7.4476,7.463
4.2981,-1.9498
3.5005,7.8691
2.4404,6.8183
2.0214,6.9919
-5.276,8.2794
5.6929,-11.4004
4.3478,-9.3243
3.7012,7.4067
4.0734,-8.0666
6.4338,-7.4675
3.16,-1.4859
4.5686,-9.2771
5.0891,-8.3547
3.637,-1.2094
-5.6059,6.7911
3.4299,5.5877
4.697,5.5023
3.1081,-1.2923
4.5278,-1.888
-5.3335,7.4761
3.9068,6.4823
-5.5257,8.8202
4.8312,7.3054
2.6158,7.8247
-5.9749,7.7692
-4.1298,7.6998
4.2481,6.6944
3.0787,-9.873
4.0388,-10.2769
2.4964,7.936
2.7902,-7.994
4.2062,-11.1217
-4.721,6.9821
3.3329,-3.2477
4.8723,-8.0871
1.2779,4.5525
6.4806,-8.961
3.0589,5.8971
4.0099,-10.3858
4.0069,-8.5464
3.6289,-1.4168
-5.1113,6.341
2.8633,-3.7153
4.4434,-1.448
5.999,-7.5532
4.7766,-8.9732
3.6118,6.4275
4.9746,-10.8738
6.1885,-6.841
-6.4028,6.5275
-3.8973,6.7326
4.2494,-9.1916
3.0255,-8.3925
3.8312,5.0205
5.2902,-1.4354
4.3832,7.3036
4.7664,-9.5617
4.107,-2.7933
4.3868,-1.7535
3.5296,-7.9623
3.2475,0.2545
4.3734,-1.8027
1.4508,-2.3554
2.475,5.1117
-6.1291,6.9447
-6.1665,7.3214
1.7523,5.1412
-4.1584,7.41
6.4158,-7.7964
1.1533,7.4103
-6.2522,7.9447
3.9968,5.9858
2.2903,-2.3074
3.8128,-0.9354
4.7086,7.761
-4.2614,6.8653
3.661,-8.0017
2.5855,-8.118
-5.8815,8.0259
3.285,-3.7818
4.6919,6.0527
5.0886,-9.7735
-4.4095,7.694
-3.6313,5.4322
3.8113,-2.0439
5.9338,-8.727
2.1973,6.2652
3.0279,-3.1786
-5.5568,8.2553
3.5069,-1.4863
3.4391,-10.5874
4.4297,6.0266
4.3292,6.7591
2.7784,4.211
-6.912,8.4377
-2.3849,8.4532
5.2038,-7.0661
6.0473,-9.4845
2.9148,4.8357
4.6394,-3.1701
-5.0538,8.0548
-3.3,6.1666
3.6661,-8.9799
-3.7994,7.5371
4.0026,-9.0543
5.213,-8.2337
2.5733,6.2229
-4.2694,8.4517
3.5258,-7.9402
2.6412,5.1697
4.5022,-6.8718
5.5336,-7.6278
3.9535,7.0611
2.7614,5.532
2.972,6.2887
4.9118,0.006
3.4362,-9.826
-5.985,8.9179
2.9588,-2.117
3.3935,-2.7992
2.4929,-1.8545
3.3272,5.7586
-3.6654,7.3634
-3.7771,6.2661
2.4559,7.6419
2.8156,5.0479
4.4933,-7.1207
3.978,-8.7779
4.1571,-8.3816
-6.1149,7.509
2.7349,-0.8201
4.802,-9.0985
3.4744,5.9931
-3.623,7.3949
4.396,-9.4297
5.5161,-9.2368
3.9425,-0.3855
-4.8023,9.9989
2.5371,-1.7674
-5.0351,6.6395
2.2731,6.0786
5.0816,-10.0969
2.6683,5.8296
-5.6436,6.5012
3.0178,-0.8466
3.1773,-2.0863
5.7279,-1.6873
-6.1765,6.4658
-4.2261,7.9674
2.5589,6.1895
-6.1057,7.9951
2.5893,0.0202
-3.9039,5.7566
3.2639,-9.9398
-5.4727,8.5954
5.243,-8.7641
2.7477,5.0748
2.8469,6.1917
-4.1927,7.38
1.969,6.3022
-3.3921,7.1839
-4.2408,6.6588
2.7837,-2.9331
1.6344,-2.4176
1.6809,-1.1112
3.2014,-7.8263
4.1229,-1.462
3.2047,-2.5095
2.6855,-0.0918
-6.0954,6.837
-3.741,8.2867
4.0815,0.1979
3.2341,4.3467
4.3818,-8.6838
3.4578,-3.6517
4.2762,5.8537
3.0328,-0.8142
4.0074,4.5355
-5.4214,8.3222
6.216,-9.3657
5.2815,-9.0873
4.1852,5.6476
4.029,-10.1776
3.1428,6.8015
2.3985,-0.5189
6.0868,-7.3149
3.1893,7.3305
2.8001,7.6335
-2.8331,7.2729
-4.3806,5.3785
5.6723,-7.1634
2.6051,5.3979
3.0233,-1.2872
-3.4076,7.628
3.6388,-1.9866
-4.7949,5.7133
2.8398,-1.1784
2.3349,7.5146
3.6132,-1.3993
3.6522,4.7193
2.3533,-0.7252
2.5521,6.7091
4.3092,5.6324
6.0677,-9.5948
-3.3352,4.8792
-5.5786,7.2389
1.8708,-1.698
4.4389,5.893
3.5642,4.8126
-6.1069,6.1578
2.8366,4.1192
2.9483,7.2004
3.6206,-2.6633
4.6718,-0.9315
-7.565,7.7672
2.5961,0.1463
-5.511,6.5314
1.7571,7.4648
4.187,6.2697
3.8488,-2.3839
-6.1901,7.4142
3.9408,-9.6238
2.0145,5.9332
-3.4607,7.3468
4.0891,5.2009
1.3347,-1.1725
2.776,7.0534
2.7294,5.9918
4.1307,-9.322
4.4448,-8.2019
1.6094,-1.118
3.2829,-9.9171
-2.6626,7.4067
2.7803,5.1606
4.9542,-1.4002
4.3694,-1.8903
3.0359,-0.4557
4.0742,-1.6869
2.9442,-8.8001
-4.7337,5.249
4.1919,-9.7349
-6.1974,5.3083
3.407,-0.827
6.3373,-9.287
-5.1417,8.1684
3.2344,5.3544
1.9509,-2.5866
5.158,-9.3592
1.9143,5.5058
1.8573,-1.6259
2.1424,-0.895
3.2892,-2.172
3.7258,5.394
-6.074,6.4882
5.4031,-8.3934
6.4141,-7.9803
5.2622,-7.7389
-4.7696,6.6362
3.7522,-2.7987
4.5896,-9.7853
1.032,6.0021
3.8318,-9.4003
4.1456,4.9717
2.539,-0.7231
3.0618,-9.5173
3.8339,-1.5151
3.6731,7.459
-4.2186,5.0983
-4.5369,7.6006
4.0964,-9.1
4.6667,-8.31
4.7454,-9.0592
-5.5797,9.3509
3.3434,7.0957
3.2467,-10.4783
3.1871,6.3936
3.1465,7.178
4.7544,6.4922
2.3407,6.4996
-5.2846,7.304
-6.0852,4.3011
5.9836,-7.4045
3.5979,-2.1474
4.3767,-2.2117
-6.3369,7.4321
4.2389,-10.6015
4.1574,7.6059
3.2656,-0.7925
5.803,-8.9398
-5.3897,7.1541
3.9008,1.2606
2.5949,6.6786
4.0492,6.4016
4.3726,-0.4542
3.8496,-8.9709
-4.7686,6.2425
5.8536,-1.6045
3.5445,6.0498
1.0362,-0.5226
3.7034,5.9226
0.8984,6.809
3.2323,6.5674
3.4726,-1.6592
3.4188,6.5784
4.0544,-0.9013
4.8194,-7.8494
6.4853,-9.596
-4.8802,8.3033
2.9632,7.9297
4.1715,-9.7446
1.8324,8.274
3.8028,-8.7337
5.9869,-0.2328
2.8127,6.4189
2.8833,-1.9049
4.3828,5.8498
4.0062,-1.8783
-4.3644,6.1003
-5.479,6.2953
-4.6641,7.269
-3.4921,8.1514
3.2387,-9.7106
2.2232,6.464
3.5677,-2.1244
0.5449,8.7732
3.0054,6.0496
-4.1662,6.8079
-3.4217,6.9977
3.8967,-2.0704
3.1305,-3.6626
-6.5085,7.0811
-4.1432,6.7791
2.7095,-2.5976
3.3952,-3.1032
2.9792,5.3575
3.2565,-9.0807
-3.7953,7.8646
3.6549,-2.2219
-3.4695,8.0735
1.9229,5.0968
4.9857,-8.9097
-4.6704,8.9156
4.201,-2.5557
2.9125,6.625
3.933,-1.1486
5.4343,-8.0972
1.1779,7.5281
3.9431,5.9396
-4.8495,6.3344
-5.65,4.7559
3.6284,6.308
-4.8271,6.6432
4.2643,4.6854
3.612,5.3738
4.2203,-9.7093
4.5231,-2.0012
3.4902,-1.7873
-6.4986,6.9045
6.1444,-7.9087
-4.4259,8.3512
4.4252,-1.2586
5.0658,-8.5715
5.0519,-7.67
3.8127,6.1578
-4.3785,5.8887
5.5678,-2.5293
6.377,-8.6456
5.7774,-9.7822
5.4082,-4.402
-4.969,7.098
3.4185,6.5251
-4.7969,7.7092
5.7012,-7.9596
1.7331,6.1106
5.3162,-9.1949
-5.3548,7.7318
3.796,0.94
-5.1494,5.7151
3.2311,-0.2157
5.8587,-7.8144
5.4979,-1.8214
3.8836,-0.3791
3.7204,-9.338
-4.1364,6.035
3.7363,7.8913
1.2249,6.4871
4.367,-3.5812
4.1855,8.9427
3.1517,-1.2285
-5.6358,8.0135
4.7141,-2.0924
3.8536,-7.7672
-3.0887,6.8883
3.3201,-9.4925
2.9214,5.6924
3.8901,6.7387
-3.6541,4.306
-5.0012,8.435
2.2439,6.7129
1.9054,5.5443
5.8171,-10.3095
2.5391,-1.9409
2.5591,1.7551
3.3139,-1.8849
3.0947,5.9799
2.8883,7.1145
3.4617,-0.8989
4.5846,6.1468
2.2144,5.955
-5.1355,7.179
5.8681,-10.0642
1.6539,7.9143
-5.8705,9.4614
3.4356,6.7568
4.1802,6.0343
6.433,-8.8297
2.8064,6.0018
-4.9942,8.4022
5.4645,-8.0535
0.9972,6.6511
2.2699,-2.2213
4.2343,-7.4026
0.7679,4.3708
6.2834,-3.1292
3.9591,-1.076
6.1363,-9.3913
-5.3318,7.7039
3.5318,6.4595
3.7569,5.797
4.5832,-9.3181
-5.2121,9.9267
-4.9302,6.636
3.2675,5.6081
5.495,-9.2816
4.6133,-8.3748
-3.8159,6.5982
5.6046,-2.4003
3.7161,0.5625
4.6872,-8.8722
1.8465,-2.2988
2.3122,6.5802
3.7377,4.0269
4.6288,-0.679
-4.4672,5.8724
5.4482,-9.4146
5.6731,-9.6422
2.5877,-0.5341
2.4702,-2.1314
3.1769,-9.4845
3.7472,5.4315
2.6339,-2.1291
0.9864,6.2152
-5.9552,8.5296
4.9587,4.6012
4.8608,-8.4968
-3.3391,5.9633
4.2051,-10.9066
3.4475,5.6541
4.0431,-9.1188
2.5493,-9.6705
1.9928,7.296
4.5893,-9.0531
1.6907,5.61
-4.7342,7.608
2.7417,-7.9114
3.5414,0.0044
4.1232,-1.3023
5.4607,-8.1237
3.2204,-2.4665
3.7715,-11.0248
4.5939,-10.6258
3.5438,-1.4702
5.5678,-9.2602
3.0278,6.8512
3.3719,-8.8519
4.867,-1.8553
-4.8175,9.5215
3.0634,-1.3872
3.6651,7.2498
5.4699,-7.5729
-6.3816,6.0485
4.0588,-1.8781
-5.8809,6.2062
1.3873,7.1171
-4.5506,8.6432
3.1966,-10.735
-5.0242,9.6355
6.4442,-7.8825
6.1392,-7.123
3.8944,-2.2323
3.5199,1.7475
5.3859,-9.7272
-6.5834,6.3289
-4.5237,6.6428
3.418,-8.7067
3.653,-1.5131
-4.9118,7.6283
2.9501,-3.5621
3.2624,5.8303
-5.0662,8.4622
-4.6032,6.5837
4.8416,6.6545
1.7993,8.3052
4.0975,-8.7263
5.201,-11.2121
4.2355,-1.9003
4.1623,-10.8885
4.8295,-9.2535
4.0848,-8.0274
-4.1894,7.7715
4.6325,-8.6789
2.8478,-0.263
5.5294,-8.2199
5.0452,-9.0327
6.0229,-10.2597
4.5687,-2.3386
3.0716,-0.402
-4.8309,7.6396
3.5446,8.2729
2.7751,-2.8405
4.3194,-1.7838
4.0587,-2.6162
4.9778,-3.2797
2.3263,8.8066
-6.5282,6.2766
-5.5969,6.8507
5.6687,-9.991
4.3995,-9.1004
3.3011,-9.9481
-4.6055,7.721
4.0316,-1.2062
3.7526,-1.4399
-7.2687,7.189
3.8426,-8.3816
3.4719,-7.9382
3.5631,-1.6077
-4.7222,8.8184
-5.2238,7.5029
4.6735,-9.1742
7.2295,-9.0901
3.958,-7.9326
5.6777,-9.4693
3.255,7.011
5.2992,-9.3373
-3.8133,6.3025
5.3472,-9.7942
4.1743,-0.4665
3.4131,7.0563
3.8813,-10.0947
4.5031,-1.906
2.1785,5.0524
-4.2928,6.9096
3.2944,-7.6572
6.3024,-9.5916
4.4603,-8.1083
2.1739,6.0314
3.375,-0.0385
-4.2565,7.9645
-3.401,7.3701
4.1367,6.2802
4.1953,-8.9988
4.9005,-9.7448
-3.3302,6.3979
2.3108,-1.2181
3.5888,-1.6361
3.0555,-2.0706
4.2254,0.6769
0.8872,-2.0374
-6.1508,6.6786
3.5181,5.3043
3.0906,6.3118
3.1972,-1.8661
3.1662,-0.3208
-5.3313,7.4609
2.456,7.7582
3.6058,-8.2051
4.9354,6.3783
2.9786,6.7238
2.1111,6.5826
-5.2482,7.6249
4.1215,-9.0483
4.4579,6.0675
4.7222,-1.2165
2.5575,5.9474
-5.2463,8.3791
3.0477,-2.5105
3.8206,-1.6751
2.3711,-1.8526
-4.3419,8.4047
4.7468,-9.6894
5.288,-0.1725
2.8703,6.2098
4.2842,-8.4033
-5.0129,6.8442
4.5491,-8.1184
3.4916,-7.8959
3.0837,5.9379
4.4465,-1.8002
-5.2707,7.9823
3.6513,7.7835
5.2227,-7.4137
-4.801,6.2328
3.127,-1.8608
2.7621,0.8065
-5.2152,8.8328
4.7965,-1.9265
4.3999,-0.7382
4.6968,6.4636
4.4949,-8.2084
-3.977,7.7059
-5.2672,7.8434
3.5463,-8.6478
-4.8725,8.5747
3.4868,6.1446
3.6448,6.4039
3.9857,-8.9498
-4.1103,7.6137
-5.0135,6.6625
4.2977,-1.1725
3.1592,-1.2213
3.2377,-2.8135
4.6739,-10.3038
4.1507,-0.8378
5.1727,-1.9999
4.0455,-10.4963
2.7537,5.5088
4.7416,-2.9513
-4.3006,8.4106
3.4599,-8.2784
4.7573,-10.8489
2.4904,-2.0877
4.4246,-10.0765
2.4585,6.3967
-4.8269,9.5614
2.912,-9.639
2.8882,6.4682
-3.9034,6.9131
3.2702,-2.1547
2.1254,5.2502
2.5702,-8.747
2.93,-1.5536
-5.6816,8.2345
-3.774,9.2137
-5.4102,9.316
-3.9863,9.1605
2.5425,5.9177
3.7997,-0.6109
-5.7694,7.4698
3.5339,6.2115
-6.3529,9.6554
3.1667,6.7346
4.3632,-7.6543
3.3532,-0.8069
3.3121,-0.3258
-5.3157,7.8973
3.4793,6.6279
4.5267,6.8182
2.9897,7.368
3.3025,5.5637
-4.213,6.7924
3.7078,-9.3717
4.5982,-1.5042
2.3955,4.0518
4.1192,-9.5318
5.2897,-7.5549
4.199,-10.026
2.562,-1.2254
-4.8676,8.4212
4.1209,-0.9521
5.0236,-2.7232
2.9176,-0.7025
-4.1868,6.7205
3.9002,6.7431
3.6274,7.2699
1.6625,8.0466
1.1835,7.3008
6.8851,-8.8557
5.138,-2.0453
3.7407,4.8853
-6.0333,7.9552
4.1347,-1.761
5.2305,-2.8818
4.6681,-0.6937
4.3178,-2.0296
0.9848,5.4515
2.4041,6.9075
2.1915,7.7677
3.9247,-1.7955
3.6384,6.2558
4.4122,-1.0121
4.3599,-9.3681
1.0528,5.9116
-4.4535,6.4805
6.201,-8.4825
2.9716,6.8049
-5.3007,6.4877
-4.2489,8.3962
5.8203,-6.5071
3.9879,-7.5113
4.9832,-3.1272
-6.7412,4.9469
6.0987,-9.7097
-4.9395,6.8574
3.5677,5.5515
5.521,-10.008
5.2105,-1.2287
1.864,-1.1287
-3.5629,6.7292
-6.0553,8.2721
2.8567,-8.1398
-4.3966,6.5846
3.3457,-2.0271
-4.6562,5.841
3.8009,4.6758
-5.0419,7.521
4.695,-8.5132
2.5197,6.1883
1.9737,5.3483
5.2365,-9.3251
0.9737,6.8387
3.3409,6.4002
-7.2609,5.9145
4.0305,-1.6219
-4.9348,6.8484
4.0387,-1.2614
-4.3014,6.9104
-6.2677,7.4825
-6.208,7.4914
2.6359,-2.6842
-5.8047,6.4004
-4.9799,7.1067
4.4395,-8.7224
3.9874,7.8927
6.2916,6.4087
2.7789,-1.4622
5.3479,-0.5633
4.9137,-10.1305
-4.4158,6.8057
3.9828,6.6395
4.77,6.4113
4.1427,5.206
-4.7924,8.2219
3.2557,5.1874
2.2927,6.9968
3.0092,-9.549
4.8076,-1.0072
-5.6483,7.6978
3.9241,6.6571
-5.1201,7.0468
5.085,8.1028
5.2208,-9.5399
4.9071,-1.7428
-3.4562,5.5489
4.9318,-9.2666
3.2626,-2.8348
4.519,7.537
6.1306,-9.1208
3.2878,-8.173
-5.878,7.289
4.9877,-11.2824
-4.7968,7.8436
5.4555,-7.9992
5.2441,-1.6616
3.3337,-1.1797
-4.4373,7.9918
2.2439,-1.6424
-6.0251,7.4331
-5.1003,5.8352
4.0801,-8.212
4.5474,5.4446
2.0961,-0.5673
4.4105,-7.7952
2.5986,-0.8687
4.5858,-9.8282
-5.0693,5.4939
-5.3968,5.5931
2.967,6.0337
4.4573,-8.5092
2.8846,5.278
4.3586,-3.9035
5.786,-8.4189
3.8915,6.4109
1.6809,6.2142
-4.9104,7.8629
2.7636,6.6879
3.4585,-0.8071
3.4015,-1.4324
4.1352,-0.6497
4.1463,-8.4685
3.1984,-2.2393
1.8628,6.5624
5.2796,-7.6536
3.05,-2.7988
-5.0669,6.0592
